id,year,active_year,start_year,end_year,type_of_violence,conflict_new_id,conflict_name,dyad_new_id,dyad_name,side_a_new_id,gwnoa,side_a,side_b_new_id,gwnob,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,iso3,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,low,best,high
,#date+year,,#date+year+start,#date+year+end,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,,#country+code,#region+name,,,#date+start,#date+end,,,,,,#affected+killed,
142272,2002,1,2002,2002,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,1,"""Agence France-Presse,2002-06-26,Indonesian troops kill two more rebels in Aceh""",Agence France-Presse,2002-06-26,Indonesian troops kill two more rebels in Aceh,"military spokesman Major Zainal Muttaqin, local GAM spokesman, Ishak Daud",1,Idi Cut town,Aceh Province,East Aceh Regency,4.97757,97.72306,POINT (97.723060 4.977570),136636,Indonesia,850,IDN,Asia,1,1,2002-06-25,2002-06-25,0,2,0,0,2,2,2
142273,2002,1,2002,2002,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,1,"""Agence France-Presse,2002-06-26,Indonesian troops kill two more rebels in Aceh""",Agence France-Presse,2002-06-26,Indonesian troops kill two more rebels in Aceh,"GAM spokesman, Abrar Muda, ""no incident reported"" by military spokesman Major Zainal Muttaqin",1,Lhok Jamin village,Aceh Province,South Aceh Regency,2.89069,97.57449,POINT (97.574490 2.890690),133756,Indonesia,850,IDN,Asia,1,1,2002-06-25,2002-06-25,0,0,0,0,0,0,2
142275,2002,1,2002,2002,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,1,"""Associated Press Newswires,2002-06-27,One soldier and three rebels killed in latest Aceh violence""",Associated Press Newswires,2002-06-27,One soldier and three rebels killed in latest Aceh violence,Maj. Zaenal Mutaqien,3,North Aceh Regency,Aceh Province,North Aceh Regency,5.05,97.316667,POINT (97.316667 5.050000),137355,Indonesia,850,IDN,Asia,1,1,2002-06-26,2002-06-26,1,1,0,0,2,2,2
142276,2002,1,2002,2002,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,1,"""Associated Press Newswires,2002-06-29,Indonesian security forces kill four rebels in Aceh province""",Associated Press Newswires,2002-06-29,Indonesian security forces kill four rebels in Aceh province,Maj. Zaenal Muttaqin,3,East Aceh Regency,Aceh Province,East Aceh Regency,4.616667,97.616667,POINT (97.616667 4.616667),136636,Indonesia,850,IDN,Asia,1,1,2002-06-27,2002-06-27,0,1,0,0,1,1,1
142277,2002,1,2002,2002,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,2,"""Associated Press Newswires,2002-06-29,Indonesian security forces kill four rebels in Aceh province"";""Jakarta Post,2002-07-01,Eight more die in Aceh violence.""",Associated Press Newswires;Jakarta Post,2002-06-29;2002-07-01,Indonesian security forces kill four rebels in Aceh province;Eight more die in Aceh violence.,Maj. Zaenal Mutaqien,2,Banda Aceh Town,Aceh Province,Kota Banda Aceh,5.55,95.316667,POINT (95.316667 5.550000),138071,Indonesia,850,IDN,Asia,1,1,2002-06-28,2002-06-28,0,1,0,0,1,1,1
142282,2002,1,2002,2002,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,1,"""Jakarta Post,2002-07-01,Eight more die in Aceh violence.""",Jakarta Post,2002-07-01,Eight more die in Aceh violence.,Maj. Zaenal Muttaqin,1,Alue Punti,Aceh Province,East Aceh Regency,4.609364,97.823368,POINT (97.823368 4.609364),136636,Indonesia,850,IDN,Asia,1,1,2002-06-28,2002-06-28,0,1,0,0,1,1,1
142284,2002,1,2002,2002,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,1,"""Jakarta Post,2002-07-01,Eight more die in Aceh violence.""",Jakarta Post,2002-07-01,Eight more die in Aceh violence.,local GAM commander Abu Arafah ,1,Panga village,Aceh Province,Aceh Jaya Regency,4.518228,95.739681,POINT (95.739681 4.518228),136632,Indonesia,850,IDN,Asia,1,1,2002-06-28,2002-06-28,0,0,1,0,0,1,1
142283,2002,1,2002,2002,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,1,"""Jakarta Post,2002-07-01,Eight more die in Aceh violence.""",Jakarta Post,2002-07-01,Eight more die in Aceh violence.,GAM spokesman Darwin Djeunieb,1,Rheum Barat town,Aceh Province,Bireuen Regency,5.200801,96.395757,POINT (96.395757 5.200801),137353,Indonesia,850,IDN,Asia,1,2,2002-06-28,2002-06-30,0,0,1,0,0,1,1
142280,2002,1,2002,2002,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,1,"""BBC Monitoring Asia Pacific - Political,2002-07-01,Indonesian commander killed in latest Aceh violence.""",BBC Monitoring Asia Pacific - Political,2002-07-01,Indonesian commander killed in latest Aceh violence.,GAM spokesman Teungku Yus,1,Kuala Bhee,Aceh Province,West Aceh Regency,4.371711,96.061897,POINT (96.061897 4.371711),135913,Indonesia,850,IDN,Asia,1,1,2002-06-29,2002-06-29,0,0,0,0,0,0,1
142281,2002,1,2002,2002,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,1,"""Jakarta Post,2002-07-01,Eight more die in Aceh violence.""",Jakarta Post,2002-07-01,Eight more die in Aceh violence.,"Local GAM spokesman T. Muksalmina, police spokesman Adj. Sr. Comr. Dade Achmad",1,Tanjong Selamat village,Aceh Province,Aceh Besar Regency,5.576867,95.377135,POINT (95.377135 5.576867),138071,Indonesia,850,IDN,Asia,1,1,2002-06-29,2002-06-29,0,0,0,2,2,2,2
142278,2002,1,2002,2002,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,1,"""BBC Monitoring Asia Pacific - Political,2002-07-01,Indonesian commander killed in latest Aceh violence.""",BBC Monitoring Asia Pacific - Political,2002-07-01,Indonesian commander killed in latest Aceh violence.,"Army Maj. Zaenal Mutaqien, GAM spokesman in North Aceh Teungku Jamaika",2,Seunuddon village,Aceh Province,North Aceh Regency,5.177058,97.456186,POINT (97.456186 5.177058),137355,Indonesia,850,IDN,Asia,1,1,2002-06-30,2002-06-30,1,0,0,0,1,1,1
142279,2002,1,2002,2002,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,1,"""BBC Monitoring Asia Pacific - Political,2002-07-01,Indonesian commander killed in latest Aceh violence.""",BBC Monitoring Asia Pacific - Political,2002-07-01,Indonesian commander killed in latest Aceh violence.,"Suara Merdeak, GAM",1,Muara Dua town,Aceh Province,North Aceh Regency,5.160569,97.130553,POINT (97.130553 5.160569),137355,Indonesia,850,IDN,Asia,1,1,2002-06-30,2002-06-30,0,0,0,0,0,0,2
142285,2002,1,2002,2002,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,1,"""Agence France-Presse,2002-07-03,Indonesian troops kill five rebels in Aceh""",Agence France-Presse,2002-07-03,Indonesian troops kill five rebels in Aceh,spokesman Major Zaenal Muttaqin,1,Bayeun village,Aceh Province,East Aceh Regency,4.576778,97.912882,POINT (97.912882 4.576778),136636,Indonesia,850,IDN,Asia,1,1,2002-07-02,2002-07-02,0,5,0,0,5,5,5
142286,2002,1,2002,2002,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,1,"""Agence France-Presse,2002-07-06,Aceh rebels deny they are terrorists [Corrected 07/06/02]""",Agence France-Presse,2002-07-06,Aceh rebels deny they are terrorists [Corrected 07/06/02], Major Zaenal Muttaqin,1,Rantau Selamat area,Aceh Province,East Aceh Regency,4.611006,97.926796,POINT (97.926796 4.611006),136636,Indonesia,850,IDN,Asia,1,1,2002-07-05,2002-07-05,0,2,0,0,2,2,2
142288,2002,1,2002,2002,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,1,"""Agence France-Presse,2002-07-08,Six more killed in Aceh as minister says dialogue still possible [Corrected 07/08/02]""",Agence France-Presse,2002-07-08,Six more killed in Aceh as minister says dialogue still possible [Corrected 07/08/02],Adjunct Senior Commissioner Dadek Ahmad,1,Seunebok village,Aceh Province,East Aceh Regency,4.7942,97.9053,POINT (97.905300 4.794200),136636,Indonesia,850,IDN,Asia,1,1,2002-07-06,2002-07-06,0,1,0,0,1,1,1
142295,2002,1,2002,2002,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,1,"""Agence France-Presse,2002-07-09,Indonesian minister flies to Aceh to seek input on tougher measures [Corrected 07/09/02]""",Agence France-Presse,2002-07-09,Indonesian minister flies to Aceh to seek input on tougher measures [Corrected 07/09/02],East Aceh GAM spokesman Teungku Jamaica,3,East Aceh Regency,Aceh Province,East Aceh Regency,4.616667,97.616667,POINT (97.616667 4.616667),136636,Indonesia,850,IDN,Asia,1,2,2002-07-06,2002-07-08,0,0,0,0,0,0,1
142296,2002,1,2002,2002,3,493,Government of Indonesia - Civilians,960,Government of Indonesia - Civilians,155,850.0,Government of Indonesia,1,,Civilians,1,"""Agence France-Presse,2002-07-09,Indonesian minister flies to Aceh to seek input on tougher measures [Corrected 07/09/02]""",Agence France-Presse,2002-07-09,Indonesian minister flies to Aceh to seek input on tougher measures [Corrected 07/09/02],East Aceh GAM spokesman Teungku Jamaica,2,Nisam area,Aceh Province,North Aceh Regency,5.16,97.0,POINT (97.000000 5.160000),137355,Indonesia,850,IDN,Asia,1,2,2002-07-06,2002-07-08,0,0,0,0,0,0,1
142287,2002,1,2002,2002,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,1,"""Agence France-Presse,2002-07-08,Six more killed in Aceh as minister says dialogue still possible [Corrected 07/08/02]""",Agence France-Presse,2002-07-08,Six more killed in Aceh as minister says dialogue still possible [Corrected 07/08/02],Aceh military spokesman Major Zaenal Muttaqin,3,Pidie Regency,Aceh Province,Pidie Regency,4.66667,96.0,POINT (96.000000 4.666670),136633,Indonesia,850,IDN,Asia,1,1,2002-07-07,2002-07-07,0,2,0,0,2,2,2
142291,2002,0,2002,2002,3,524,GAM - Civilians,991,GAM - Civilians,327,,GAM,1,,Civilians,1,"""Agence France-Presse,2002-07-09,Indonesian minister flies to Aceh to seek input on tougher measures [Corrected 07/09/02]""",Agence France-Presse,2002-07-09,Indonesian minister flies to Aceh to seek input on tougher measures [Corrected 07/09/02],Second Lieutenant Susanto,1,Lamtamot town,Aceh Province,Aceh Besar Regency,5.377876,95.698397,POINT (95.698397 5.377876),137352,Indonesia,850,IDN,Asia,1,1,2002-07-08,2002-07-08,0,0,0,0,0,0,1
142294,2002,1,2002,2002,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,1,"""Agence France-Presse,2002-07-09,Indonesian minister flies to Aceh to seek input on tougher measures [Corrected 07/09/02]""",Agence France-Presse,2002-07-09,Indonesian minister flies to Aceh to seek input on tougher measures [Corrected 07/09/02],military spokesman Major Zaenal Muttaqin,3,East Aceh Regency,Aceh Province,East Aceh Regency,4.616667,97.616667,POINT (97.616667 4.616667),136636,Indonesia,850,IDN,Asia,1,1,2002-07-08,2002-07-08,0,1,0,0,1,1,1
142292,2002,1,2002,2002,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,1,"""Agence France-Presse,2002-07-09,Indonesian minister flies to Aceh to seek input on tougher measures [Corrected 07/09/02]""",Agence France-Presse,2002-07-09,Indonesian minister flies to Aceh to seek input on tougher measures [Corrected 07/09/02],military spokesman Major Zaenal Muttaqin,1,Idi Rayeuk town,Aceh Province,East Aceh Regency,4.95,97.775,POINT (97.775000 4.950000),136636,Indonesia,850,IDN,Asia,1,1,2002-07-09,2002-07-09,0,1,0,0,1,1,1
142297,2002,1,2002,2002,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,1,"""Agence France-Presse,2002-07-09,Indonesian minister flies to Aceh, rocket kills three at market [Corrected 07/09/02]""",Agence France-Presse,2002-07-09,"Indonesian minister flies to Aceh, rocket kills three at market [Corrected 07/09/02]",East Aceh military chief Lieutenant Colonel Muhammad Nakir,2,Idi Rayeuk town,Aceh Province,East Aceh Regency,4.95,97.775,POINT (97.775000 4.950000),136636,Indonesia,850,IDN,Asia,1,1,2002-07-09,2002-07-09,0,0,3,0,3,3,3
142299,2002,1,2002,2002,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,2,"""Agence France-Presse,2002-07-10,Army says seven rebels killed in Aceh province as security minister visits [Corrected 07/10/02]"";""Associated Press Newswires,2002-07-10,13 killed in Aceh as security officials mull martial law""",Agence France-Presse;Associated Press Newswires,2002-07-10;2002-07-10,Army says seven rebels killed in Aceh province as security minister visits [Corrected 07/10/02];13 killed in Aceh as security officials mull martial law,"GAM spokesman for East Aceh, Ishak Daud",2,Simpang Ulin,Aceh Province,East Aceh Regency,5.099193,97.567292,POINT (97.567292 5.099193),137356,Indonesia,850,IDN,Asia,1,1,2002-07-09,2002-07-09,0,3,0,0,3,3,3
142298,2002,1,2002,2002,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,2,"""Agence France-Presse,2002-07-10,Army says seven rebels killed in Aceh province as security minister visits [Corrected 07/10/02]"";""Associated Press Newswires,2002-07-10,13 killed in Aceh as security officials mull martial law""",Agence France-Presse;Associated Press Newswires,2002-07-10;2002-07-10,Army says seven rebels killed in Aceh province as security minister visits [Corrected 07/10/02];13 killed in Aceh as security officials mull martial law,"Army Major Zaenal Muttaqin; The GAM spokesman for East Aceh, Ishak Daud",2,Simpang Ulin,Aceh Province,East Aceh Regency,5.099193,97.567292,POINT (97.567292 5.099193),137356,Indonesia,850,IDN,Asia,1,1,2002-07-10,2002-07-10,0,4,0,3,7,7,7
142300,2002,1,2002,2002,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,-1,,,,,"military spokesman Major Zaenal Muttaqin; Ishak Daud, a spokesman for the separatists",4,Aceh Province,Aceh Province,,5.55,95.316667,POINT (95.316667 5.550000),138071,Indonesia,850,IDN,Asia,1,1,2002-07-10,2002-07-10,0,3,0,0,3,3,3
142302,2002,1,2002,2002,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,2,"""Associated Press Newswires,2002-07-18,Military: 14 killed in latest violence in Indonesia's Aceh province"";""Agence France-Presse,2002-07-18,Indonesian troops kill 12 suspected rebels in Aceh""",Associated Press Newswires;Agence France-Presse,2002-07-18;2002-07-18,Military: 14 killed in latest violence in Indonesia's Aceh province;Indonesian troops kill 12 suspected rebels in Aceh,"provincial military spokesman Major Zaenal Muttaqin, GAM",3,West Aceh Regency,Aceh Province,West Aceh Regency,4.45,96.183333,POINT (96.183333 4.450000),135913,Indonesia,850,IDN,Asia,1,1,2002-07-17,2002-07-17,0,0,0,8,0,8,8
142303,2002,1,2002,2002,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,2,"""Agence France-Presse,2002-07-18,Indonesian troops kill 12 suspected rebels in Aceh"";""Associated Press Newswires,2002-07-18,Military: 14 killed in latest violence in Indonesia's Aceh province""",Agence France-Presse;Associated Press Newswires,2002-07-18;2002-07-18,Indonesian troops kill 12 suspected rebels in Aceh;Military: 14 killed in latest violence in Indonesia's Aceh province,"provincial military spokesman Major Zaenal Muttaqin, GAM",1,Indrapuri town,Aceh Province,Aceh Besar Regency,5.421891,95.446332,POINT (95.446332 5.421891),137351,Indonesia,850,IDN,Asia,1,1,2002-07-17,2002-07-17,0,0,0,3,3,3,3
142304,2002,1,2002,2002,3,493,Government of Indonesia - Civilians,960,Government of Indonesia - Civilians,155,850.0,Government of Indonesia,1,,Civilians,1,"""Agence France-Presse,2002-07-18,Indonesian troops kill 12 suspected rebels in Aceh""",Agence France-Presse,2002-07-18,Indonesian troops kill 12 suspected rebels in Aceh,"rebel spokesman, Teungku Jamaica, denied by army",1,Simpang Keuramat,Aceh Province,North Aceh Regency,5.10035,96.95137,POINT (96.951370 5.100350),137354,Indonesia,850,IDN,Asia,1,1,2002-07-17,2002-07-17,0,0,0,0,0,0,1
142307,2002,1,2002,2002,3,493,Government of Indonesia - Civilians,960,Government of Indonesia - Civilians,155,850.0,Government of Indonesia,1,,Civilians,1,"""Jakarta Post,2002-07-19,Vengeful cop shoots student after quarrel.""",Jakarta Post,2002-07-19,Vengeful cop shoots student after quarrel.,"police, emergency services",1,Banda Aceh Town,Aceh Province,Kota Banda Aceh,5.55,95.316667,POINT (95.316667 5.550000),138071,Indonesia,850,IDN,Asia,1,1,2002-07-18,2002-07-18,0,0,1,0,1,1,1
142306,2002,1,2002,2002,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,1,"""Jakarta Post,2002-07-19,Vengeful cop shoots student after quarrel.""",Jakarta Post,2002-07-19,Vengeful cop shoots student after quarrel.,provincial military spokesman Major Zaenal Muttaqin,1,Kampung Blang village,Aceh Province,North Aceh Regency,5.074866,97.487522,POINT (97.487522 5.074866),137355,Indonesia,850,IDN,Asia,1,1,2002-07-19,2002-07-19,0,1,0,0,1,1,1
142308,2002,1,2002,2002,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,1,"""Xinhua News Agency,2002-07-20,Indonesian army kills two rebels in Aceh.""",Xinhua News Agency,2002-07-20,Indonesian army kills two rebels in Aceh.,Major Zaenal Mutaqin,3,Bireuen Regency,Aceh Province,Bireuen Regency,4.66667,97.6667,POINT (97.666700 4.666670),136636,Indonesia,850,IDN,Asia,1,1,2002-07-20,2002-07-20,0,2,0,0,2,2,2
142309,2002,1,2002,2002,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,1,"""Agence France-Presse,2002-07-23,Indonesian army kills four more rebels in Aceh""",Agence France-Presse,2002-07-23,Indonesian army kills four more rebels in Aceh,military spokesman Major Zaenal Muttaqin,2,Meunasah Dayah town,Aceh Province,North Aceh Regency,5.199811,97.095567,POINT (97.095567 5.199811),137355,Indonesia,850,IDN,Asia,1,1,2002-07-22,2002-07-22,0,3,0,0,3,3,3
142310,2002,1,2002,2002,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,1,"""Agence France-Presse,2002-07-23,Indonesian army kills four more rebels in Aceh""",Agence France-Presse,2002-07-23,Indonesian army kills four more rebels in Aceh,military spokesman Major Zaenal Muttaqin,3,North Aceh Regency,Aceh Province,North Aceh Regency,5.05,97.316667,POINT (97.316667 5.050000),137355,Indonesia,850,IDN,Asia,1,1,2002-07-22,2002-07-22,0,1,0,0,1,1,1
142312,2002,1,2002,2002,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,1,"""Agence France-Presse,2002-07-23,Indonesian army kills four more rebels in Aceh""",Agence France-Presse,2002-07-23,Indonesian army kills four more rebels in Aceh,"GAM spokesman for East Aceh, Ishak Daud",2,Dama Tutong village,Aceh Province,East Aceh Regency,4.767881,97.885766,POINT (97.885766 4.767881),136636,Indonesia,850,IDN,Asia,1,1,2002-07-22,2002-07-22,0,0,1,0,1,1,1
142314,2002,1,2002,2002,3,493,Government of Indonesia - Civilians,960,Government of Indonesia - Civilians,155,850.0,Government of Indonesia,1,,Civilians,1,"""Agence France-Presse,2002-07-24,Rebels kill soldier in Indonesia's Aceh province""",Agence France-Presse,2002-07-24,Rebels kill soldier in Indonesia's Aceh province,"GAM spokesman, Ayah Mangeng, denied by army",1,Babahrot town,Aceh Province,Southwest Aceh Regency,3.933333,96.7,POINT (96.700000 3.933333),135194,Indonesia,850,IDN,Asia,1,1,2002-07-23,2002-07-23,0,0,0,0,0,0,3
142315,2002,1,2002,2002,1,366,Indonesia: Aceh,794,Government of Indonesia - GAM,155,850.0,Government of Indonesia,327,,GAM,1,"""Jakarta Post,2002-07-27,14 killed in Aceh, thousands take refuge.""",Jakarta Post,2002-07-27,"14 killed in Aceh, thousands take refuge.",Major Zaenal Muttaqin,2,Jeunieb,Aceh Province,Bireuen Regency,5.1921,96.4953,POINT (96.495300 5.192100),137353,Indonesia,850,IDN,Asia,1,1,2002-07-26,2002-07-26,1,8,0,0,9,9,10
